"line_type","anlys_id","glac_id","anlys_time","area","db_area","width","length","primeclass","min_elev","mean_elev","max_elev","src_date","rec_status","glac_name","wgms_id","local_id","glac_stat","subm_id","release_dt","proc_desc","rc_id","geog_area","chief_affl","loc_unc_x","loc_unc_y","glob_unc_x","glob_unc_y","submitters","analysts","bboxes","geog_area_rollup"
"glac_bound","147193.0","G077299E32898N","2014-04-15T00:00:00","0.0","4.37294","0.0","0.0","0.0","4906.0","5336.0","5841.0","2006-09-30T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(77.284006, 32.87953775), (77.3187, 32.87953775), (77.3187, 32.92739325), (77.284006, 32.92739325), (77.284006, 32.87953775)]","Asia"
"glac_bound","163887.0","G077473E35050N","2014-04-15T00:00:00","0.0","12.2005","0.0","0.0","0.0","5006.0","5513.0","6064.0","2006-09-30T00:00:00","okay","IN5Q151C0007 Takkhung Glacier","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(77.45359445, 35.03100595000001), (77.51087255, 35.03100595000001), (77.51087255, 35.08576505), (77.45359445, 35.08576505), (77.45359445, 35.03100595000001)]","Asia"
"glac_bound","164549.0","G075426E36578N","2014-04-15T00:00:00","0.0","3.31831","0.0","0.0","0.0","4811.0","5263.0","5915.0","2007-09-16T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(75.40119999999999, 36.558817899999994), (75.44522199999999, 36.558817899999994), (75.44522199999999, 36.5999601), (75.40119999999999, 36.5999601), (75.40119999999999, 36.558817899999994)]","Asia"
"glac_bound","158173.0","G076808E34006N","2014-04-15T00:00:00","0.0","1.19246","0.0","0.0","0.0","5265.0","5494.0","5728.0","2007-11-28T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(76.7925779, 33.998682499999994), (76.8139421, 33.998682499999994), (76.8139421, 34.0139395), (76.7925779, 34.0139395), (76.7925779, 33.998682499999994)]","Asia"
"glac_bound","154462.0","G075758E34059N","2014-04-15T00:00:00","0.0","1.13983","0.0","0.0","0.0","4570.0","4757.0","5126.0","2005-09-02T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(75.7472205, 34.054048200000004), (75.76714150000001, 34.054048200000004), (75.76714150000001, 34.0666058), (75.7472205, 34.0666058), (75.7472205, 34.054048200000004)]","Asia"
"glac_bound","159052.0","G078534E31213N","2014-04-15T00:00:00","0.0","21.4181","0.0","0.0","0.0","4195.0","5157.0","6220.0","2006-09-23T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(78.43497779999998, 31.194851549999996), (78.58414219999999, 31.194851549999996), (78.58414219999999, 31.28182745), (78.43497779999998, 31.28182745), (78.43497779999998, 31.194851549999996)]","Asia"
"glac_bound","157975.0","G075227E35415N","2014-04-15T00:00:00","0.0","2.80398","0.0","0.0","0.0","4574.0","5018.0","5315.0","2007-09-16T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(75.2087036, 35.406507749999996), (75.2439344, 35.406507749999996), (75.2439344, 35.42351925), (75.2087036, 35.42351925), (75.2087036, 35.406507749999996)]","Asia"
"glac_bound","147704.0","G073708E36467N","2014-04-15T00:00:00","0.0","1.81666","0.0","0.0","0.0","4119.0","4331.0","4692.0","2007-09-14T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(73.6952895, 36.457786799999994), (73.71972050000001, 36.457786799999994), (73.71972050000001, 36.4759852), (73.6952895, 36.4759852), (73.6952895, 36.457786799999994)]","Asia"
"glac_bound","150337.0","G074690E36377N","2014-04-15T00:00:00","0.0","3.01148","0.0","0.0","0.0","3753.0","5359.0","7201.0","2007-09-16T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(74.66282625, 36.35586895), (74.70217874999999, 36.35586895), (74.70217874999999, 36.40407205), (74.66282625, 36.40407205), (74.66282625, 36.35586895)]","Asia"
"glac_bound","153188.0","G074281E34907N","2014-04-15T00:00:00","0.0","2.24903","0.0","0.0","0.0","3972.0","4377.0","4662.0","2005-09-17T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(74.27018595, 34.891869449999994), (74.29322105000001, 34.891869449999994), (74.29322105000001, 34.920789549999995), (74.27018595, 34.920789549999995), (74.27018595, 34.891869449999994)]","Asia"
"glac_bound","153093.0","G075500E34331N","2014-04-15T00:00:00","0.0","1.69938","0.0","0.0","0.0","4138.0","4618.0","5009.0","2005-09-02T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(75.4845725, 34.32468545), (75.52297349999999, 34.32468545), (75.52297349999999, 34.33633555), (75.4845725, 34.33633555), (75.4845725, 34.32468545)]","Asia"
"glac_bound","150905.0","G075908E33660N","2014-04-15T00:00:00","0.0","6.38138","0.0","0.0","0.0","4170.0","4751.0","5173.0","2007-11-28T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(75.89208925, 33.6412433), (75.92842775, 33.6412433), (75.92842775, 33.68072670000001), (75.89208925, 33.68072670000001), (75.89208925, 33.6412433)]","Asia"
"glac_bound","162612.0","G073655E36843N","2014-04-15T00:00:00","0.0","1.66928","0.0","0.0","0.0","4467.0","4899.0","5414.0","2005-09-17T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(73.64492165, 36.8315058), (73.66213335, 36.8315058), (73.66213335, 36.8574482), (73.64492165, 36.8574482), (73.64492165, 36.8315058)]","Asia"
"glac_bound","164994.0","G076249E35676N","2014-04-15T00:00:00","0.0","1.28522","0.0","0.0","0.0","5028.0","5490.0","6007.0","2006-11-09T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(76.2389065, 35.66689825), (76.2614455, 35.66689825), (76.2614455, 35.686802750000005), (76.2389065, 35.686802750000005), (76.2389065, 35.66689825)]","Asia"
"glac_bound","155051.0","G076660E32377N","2014-04-15T00:00:00","0.0","4.2377","0.0","0.0","0.0","4483.0","4738.0","5066.0","2009-10-25T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(76.64300779999999, 32.35951855), (76.6762542, 32.35951855), (76.6762542, 32.38839245), (76.64300779999999, 32.38839245), (76.64300779999999, 32.35951855)]","Asia"
"glac_bound","149148.0","G075258E36885N","2014-04-15T00:00:00","0.0","1.44736","0.0","0.0","0.0","4799.0","5218.0","5658.0","2006-07-27T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(75.25261954999999, 36.87218920000001), (75.27018544999999, 36.87218920000001), (75.27018544999999, 36.9064608), (75.25261954999999, 36.9064608), (75.25261954999999, 36.87218920000001)]","Asia"
"glac_bound","164385.0","G072603E36149N","2014-04-15T00:00:00","0.0","1.32097","0.0","0.0","0.0","4251.0","4625.0","5498.0","2006-07-09T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(72.59192925, 36.132863300000004), (72.61339575000001, 36.132863300000004), (72.61339575000001, 36.1621167), (72.59192925, 36.1621167), (72.59192925, 36.132863300000004)]","Asia"
"glac_bound","159723.0","G074481E36741N","2014-04-15T00:00:00","0.0","1.14312","0.0","0.0","0.0","4818.0","5059.0","5343.0","2005-09-17T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(74.47211144999999, 36.73466295), (74.48807355, 36.73466295), (74.48807355, 36.74936005), (74.47211144999999, 36.74936005), (74.47211144999999, 36.73466295)]","Asia"
